country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
RUS,1975,2,interm,1,36,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,9,.,.,.,.,.,.
RUS,1975,2,interm,1,37,49,4,1,2,2,3,2,5,4,8,12,15,17,21,19,14,7,9,28,.,.,.,.,.,.
RUS,1975,2,interm,1,38,79,16,2,5,5,4,5,5,6,7,10,12,22,22,28,37,34,41,54,.,.,.,.,.,.
RUS,1975,2,interm,1,39,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,18,29,32,75,.,.,.,.,.,.
RUS,1975,2,interm,1,40,0,0,0,0,0,0,2,3,7,10,12,20,17,13,8,5,3,6,18,.,.,.,.,.,.
RUS,1975,2,interm,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1975,2,interm,1,42,1,3,5,4,6,6,3,3,6,5,3,8,11,7,6,5,6,4,9,.,.,.,.,.,.
RUS,1975,2,interm,1,43,13,2,0,0,0,2,4,10,9,8,10,9,7,4,4,9,15,27,33,.,.,.,.,.,.
RUS,1975,2,interm,1,44,1,0,0,0,0,0,0,0,0,0,0,1,1,3,5,10,12,14,4,.,.,.,.,.,.
RUS,1975,2,interm,1,45,8,1,1,0,0,1,1,2,3,4,7,10,13,13,11,14,13,17,17,.,.,.,.,.,.
RUS,1975,2,interm,1,46,2,12,14,17,19,24,21,26,25,23,23,21,17,13,11,9,6,10,8,.,.,.,.,.,.
RUS,1975,2,interm,1,47,241,54,27,19,15,17,18,16,18,22,25,32,30,33,34,49,60,89,108,.,.,.,.,.,.
RUS,1975,2,interm,1,48,0,0,3,10,25,37,44,85,123,199,255,286,315,242,203,160,165,196,279,.,.,.,.,.,.
RUS,1975,2,interm,1,49,0,0,0,0,0,0,0,2,3,9,14,22,42,53,87,130,243,346,431,.,.,.,.,.,.
RUS,1975,2,interm,1,50,0,0,0,0,0,1,2,6,14,33,54,105,174,268,418,684,1006,1250,1539,.,.,.,.,.,.
RUS,1975,2,interm,1,51,0,0,0,0,0,2,3,10,14,32,65,122,274,524,936,1258,1604,1542,1485,.,.,.,.,.,.
RUS,1975,2,interm,1,52,0,0,0,0,1,3,6,15,26,68,144,332,858,2026,4197,9712,21111,39410,76122,.,.,.,.,.,.
RUS,1975,2,interm,1,53,0,0,0,0,0,3,8,17,32,56,99,163,303,538,1078,2227,4516,7606,13744,.,.,.,.,.,.
RUS,1975,2,interm,1,54,1,1,1,1,1,1,0,1,1,3,4,7,12,18,45,97,198,288,598,.,.,.,.,.,.
RUS,1975,2,interm,1,55,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,15,21,33,.,.,.,.,.,.
RUS,1975,2,interm,1,56,0,1,1,1,1,1,1,1,1,2,3,5,7,11,21,37,51,67,128,.,.,.,.,.,.
RUS,1975,2,interm,1,57,2,2,2,2,2,2,2,1,2,3,4,8,15,34,87,235,579,972,2154,.,.,.,.,.,.
RUS,1975,2,interm,1,58,5,5,6,4,7,10,11,20,26,43,50,75,101,102,146,208,361,639,1682,.,.,.,.,.,.
RUS,1975,2,interm,1,59,0,0,1,0,2,6,9,29,48,101,174,332,472,573,951,1552,2783,4088,6339,.,.,.,.,.,.
RUS,1975,2,interm,1,60,0,0,0,0,0,2,2,6,8,17,39,81,172,361,684,1244,2198,3303,4599,.,.,.,.,.,.
RUS,1975,2,interm,1,61,0,0,0,0,1,5,7,10,22,67,157,383,788,1630,3367,7044,14189,24481,41113,.,.,.,.,.,.
RUS,1975,2,interm,1,62,0,0,0,0,0,0,0,0,0,3,7,21,42,85,155,302,574,1010,1401,.,.,.,.,.,.
RUS,1975,2,interm,1,63,1,1,0,1,2,3,3,6,8,17,26,52,109,219,500,1169,2928,5728,12733,.,.,.,.,.,.
RUS,1975,2,interm,1,64,1,1,1,0,1,2,3,4,6,11,14,16,21,26,40,70,123,192,250,.,.,.,.,.,.
RUS,1975,2,interm,1,65,427,49,9,8,7,10,12,11,11,11,13,20,23,37,48,85,138,224,367,.,.,.,.,.,.
RUS,1975,2,interm,1,66,6031,328,38,21,18,23,23,29,36,50,74,113,178,270,437,696,1089,1570,2220,.,.,.,.,.,.
RUS,1975,2,interm,1,67,877,54,8,3,1,1,1,1,0,0,1,2,3,2,3,3,5,6,8,.,.,.,.,.,.
RUS,1975,2,interm,1,68,0,0,0,1,1,1,2,5,6,11,15,27,27,47,64,114,153,214,307,.,.,.,.,.,.
RUS,1975,2,interm,1,69,1,2,1,0,1,3,2,7,9,17,43,85,180,407,833,1721,3462,5964,10852,.,.,.,.,.,.
RUS,1975,2,interm,1,70,0,0,0,0,0,0,0,1,1,2,3,3,2,2,2,2,5,11,22,.,.,.,.,.,.
RUS,1975,2,interm,1,71,0,0,0,0,0,0,0,1,1,2,4,9,14,24,41,74,131,212,310,.,.,.,.,.,.
RUS,1975,2,interm,1,72,2,3,1,1,2,3,3,7,8,13,23,35,53,93,157,287,524,860,1385,.,.,.,.,.,.
RUS,1975,2,interm,1,73,100,14,3,4,4,5,4,11,10,16,15,26,41,41,41,66,89,102,138,.,.,.,.,.,.
RUS,1975,2,interm,1,74,1,0,0,0,0,1,2,4,6,10,17,29,34,44,51,79,89,89,80,.,.,.,.,.,.
RUS,1975,2,interm,1,75,20,1,0,0,0,1,1,1,2,3,4,9,20,27,47,83,139,188,196,.,.,.,.,.,.
RUS,1975,2,interm,1,76,577,28,10,8,10,10,9,16,17,19,29,45,63,90,117,183,278,284,292,.,.,.,.,.,.
RUS,1975,2,interm,1,77,0,0,0,0,0,0,1,2,4,6,9,9,15,9,8,11,9,8,11,.,.,.,.,.,.
RUS,1975,2,interm,1,78,2,1,1,2,3,3,5,9,15,23,37,64,99,101,138,191,251,311,346,.,.,.,.,.,.
RUS,1975,2,interm,1,79,6,2,0,1,0,2,2,3,5,7,8,12,21,25,40,56,62,72,51,.,.,.,.,.,.
RUS,1975,2,interm,1,80,4,0,0,0,0,1,1,4,3,7,11,18,33,65,103,177,290,362,371,.,.,.,.,.,.
RUS,1975,2,interm,1,81,0,1,0,0,1,2,5,8,10,13,20,24,37,44,68,69,94,99,65,.,.,.,.,.,.
RUS,1975,2,interm,1,82,36,2,1,0,1,1,3,4,4,4,6,9,11,12,19,21,29,33,46,.,.,.,.,.,.
RUS,1975,2,interm,1,83,53,3,1,3,4,7,5,5,8,6,5,11,14,15,16,21,18,16,15,.,.,.,.,.,.
RUS,1975,2,interm,1,84,12,5,3,4,6,8,9,11,13,12,19,23,23,30,26,24,31,45,68,.,.,.,.,.,.
RUS,1975,2,interm,1,85,11,4,5,6,13,15,16,25,32,44,57,69,87,95,102,112,124,102,98,.,.,.,.,.,.
RUS,1975,2,interm,1,86,3,2,2,1,4,4,4,8,10,11,14,16,20,23,24,29,33,38,39,.,.,.,.,.,.
RUS,1975,2,interm,1,87,1,1,1,0,2,2,2,5,6,8,12,14,23,22,43,33,34,41,32,.,.,.,.,.,.
RUS,1975,2,interm,1,88,1,0,0,0,1,3,6,6,7,7,9,7,7,3,5,9,11,8,15,.,.,.,.,.,.
RUS,1975,2,interm,1,89,0,0,0,0,15,65,80,84,82,32,3,1,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1975,2,interm,1,90,11282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1975,2,interm,1,91,3617,157,53,34,25,13,12,10,6,6,9,11,14,6,6,6,5,10,4,.,.,.,.,.,.
RUS,1975,2,interm,1,92,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1975,2,interm,1,93,16,44,65,41,95,83,76,84,102,100,119,114,115,120,158,178,292,250,223,.,.,.,.,.,.
RUS,1975,2,interm,1,94,52,19,7,3,7,15,12,15,17,23,25,26,31,34,42,79,190,362,492,.,.,.,.,.,.
RUS,1975,2,interm,1,95,12,54,46,45,36,26,19,25,23,30,27,28,29,23,25,31,30,46,54,.,.,.,.,.,.
RUS,1975,2,interm,1,96,55,50,8,4,5,5,10,10,11,18,20,22,24,24,34,57,91,162,184,.,.,.,.,.,.
RUS,1975,2,interm,1,97,6,2,0,0,2,9,23,65,97,152,176,191,183,126,75,36,17,5,25,.,.,.,.,.,.
RUS,1975,2,interm,1,98,61,72,20,12,19,24,25,30,35,37,53,46,49,55,56,57,73,109,139,.,.,.,.,.,.
RUS,1975,2,interm,1,99,511,30,5,1,3,4,5,11,13,22,27,27,33,26,22,14,13,15,37,.,.,.,.,.,.
RUS,1975,2,interm,1,100,0,0,0,7,57,89,93,115,137,183,229,226,210,207,190,203,289,315,346,.,.,.,.,.,.
RUS,1975,2,interm,1,101,46,10,13,6,24,54,74,96,99,97,92,76,60,53,40,54,59,75,110,.,.,.,.,.,.
RUS,1975,2,interm,1,102,64,9,3,2,7,10,14,18,20,20,21,26,24,16,20,25,31,46,56,.,.,.,.,.,.
RUS,1975,2,interm,1,103,12,2,1,0,1,1,1,1,1,2,2,2,3,2,2,3,5,9,11,.,.,.,.,.,.
RUS,1975,2,interm,1,104,109,44,20,15,23,29,36,50,51,73,86,84,87,74,73,105,154,253,305,.,.,.,.,.,.
RUS,1976,2,interm,1,0,27748,1260,499,382,599,803,1016,1441,1873,2789,4138,6038,8999,13616,21914,37117,68782,112963,192517,.,.,.,.,.,.
RUS,1976,2,interm,1,1,525,30,3,1,1,1,1,2,2,1,3,3,3,7,7,12,18,26,30,.,.,.,.,.,.
RUS,1976,2,interm,1,2,166,9,1,0,0,0,0,0,0,0,0,1,0,1,1,2,4,3,5,.,.,.,.,.,.
RUS,1976,2,interm,1,3,19,5,3,2,4,15,22,36,39,51,55,68,86,96,130,166,206,191,135,.,.,.,.,.,.
RUS,1976,2,interm,1,4,807,31,4,6,5,10,12,15,11,9,11,11,12,17,23,24,25,31,15,.,.,.,.,.,.
RUS,1976,2,interm,1,5,152,30,6,5,3,3,3,3,3,3,3,6,5,8,8,10,12,7,14,.,.,.,.,.,.
RUS,1976,2,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1976,2,interm,1,7,50,12,2,1,2,5,2,2,3,2,3,4,5,4,8,9,10,7,12,.,.,.,.,.,.
RUS,1976,2,interm,1,8,105,18,4,2,2,2,1,2,2,3,4,6,6,4,4,4,6,6,16,.,.,.,.,.,.
RUS,1976,2,interm,1,9,138,2,0,1,0,1,2,4,4,4,5,6,6,8,8,10,6,7,14,.,.,.,.,.,.
RUS,1976,2,interm,1,10,0,1,1,0,1,1,1,1,4,4,10,15,22,37,53,66,103,127,165,.,.,.,.,.,.
RUS,1976,2,interm,1,11,0,0,0,0,0,0,0,4,3,6,14,26,47,94,158,230,336,355,356,.,.,.,.,.,.
RUS,1976,2,interm,1,12,0,0,0,0,2,9,22,49,98,170,289,447,701,1161,1686,2111,2448,2175,1462,.,.,.,.,.,.
RUS,1976,2,interm,1,13,1,0,0,0,1,3,6,7,12,25,39,67,113,171,239,337,453,402,333,.,.,.,.,.,.
RUS,1976,2,interm,1,14,0,1,0,0,2,3,9,13,23,38,57,94,145,226,289,340,446,441,291,.,.,.,.,.,.
RUS,1976,2,interm,1,15,1,1,1,0,0,2,2,4,5,12,23,39,69,101,136,166,200,179,120,.,.,.,.,.,.
RUS,1976,2,interm,1,16,0,0,0,0,0,2,3,5,9,19,37,63,110,164,224,285,357,330,240,.,.,.,.,.,.
RUS,1976,2,interm,1,17,1,0,0,0,0,1,2,3,5,10,16,28,53,85,124,167,210,198,148,.,.,.,.,.,.
RUS,1976,2,interm,1,18,0,0,0,0,0,1,0,1,0,2,4,7,9,14,15,24,14,26,13,.,.,.,.,.,.
RUS,1976,2,interm,1,19,1,1,0,0,1,2,6,8,18,37,75,120,194,289,369,451,481,386,253,.,.,.,.,.,.
RUS,1976,2,interm,1,20,1,0,0,0,1,1,3,4,5,6,7,13,18,15,27,41,82,136,216,.,.,.,.,.,.
RUS,1976,2,interm,1,21,0,0,0,0,0,2,14,41,89,141,234,299,325,316,314,314,358,383,305,.,.,.,.,.,.
RUS,1976,2,interm,1,22,0,0,0,0,0,2,8,16,32,65,122,208,284,345,317,300,299,254,194,.,.,.,.,.,.
RUS,1976,2,interm,1,23,1,0,0,0,1,2,3,7,13,25,55,99,171,193,219,230,227,190,130,.,.,.,.,.,.
RUS,1976,2,interm,1,24,0,0,1,1,4,4,9,12,22,50,111,175,224,248,239,241,239,188,96,.,.,.,.,.,.
RUS,1976,2,interm,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1976,2,interm,1,26,0,0,0,0,1,1,1,1,2,5,11,19,28,37,56,77,104,107,77,.,.,.,.,.,.
RUS,1976,2,interm,1,27,1,1,0,0,0,0,0,0,1,2,3,6,9,18,30,48,73,74,79,.,.,.,.,.,.
RUS,1976,2,interm,1,28,6,9,3,1,1,1,1,3,5,9,18,29,39,60,83,99,112,83,57,.,.,.,.,.,.
RUS,1976,2,interm,1,29,6,14,14,8,10,13,13,23,20,30,38,46,49,48,41,34,29,21,15,.,.,.,.,.,.
RUS,1976,2,interm,1,30,34,30,26,20,20,17,18,21,23,33,43,54,72,96,111,116,116,75,57,.,.,.,.,.,.
RUS,1976,2,interm,1,31,8,9,5,4,7,9,12,18,15,19,27,36,55,70,84,97,94,69,36,.,.,.,.,.,.
RUS,1976,2,interm,1,32,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,4,4,4,.,.,.,.,.,.
RUS,1976,2,interm,1,33,6,8,7,6,12,10,15,17,20,34,56,84,107,156,204,252,297,284,298,.,.,.,.,.,.
RUS,1976,2,interm,1,34,35,12,9,7,9,8,12,17,24,31,48,58,52,50,56,58,57,52,36,.,.,.,.,.,.
RUS,1976,2,interm,1,35,0,0,2,2,3,3,4,4,4,6,14,26,48,92,140,155,176,136,97,.,.,.,.,.,.
RUS,1976,2,interm,1,36,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,11,.,.,.,.,.,.
RUS,1976,2,interm,1,37,44,5,1,1,2,2,3,7,6,8,12,18,14,16,17,14,23,10,12,.,.,.,.,.,.
RUS,1976,2,interm,1,38,73,11,2,2,5,3,5,7,7,8,14,13,21,22,30,26,25,32,11,.,.,.,.,.,.
RUS,1976,2,interm,1,39,0,0,0,0,0,0,0,0,0,0,0,1,3,7,10,18,29,63,90,.,.,.,.,.,.
RUS,1976,2,interm,1,40,0,0,0,0,0,0,1,5,7,13,14,14,19,13,7,4,4,3,8,.,.,.,.,.,.
RUS,1976,2,interm,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1976,2,interm,1,42,1,2,6,5,6,5,3,3,4,6,7,9,11,13,7,5,7,12,11,.,.,.,.,.,.
RUS,1976,2,interm,1,43,17,2,1,0,0,2,6,3,8,11,9,11,8,6,5,7,8,16,20,.,.,.,.,.,.
RUS,1976,2,interm,1,44,1,0,0,0,0,0,0,0,0,0,0,1,2,2,5,8,12,12,4,.,.,.,.,.,.
RUS,1976,2,interm,1,45,10,1,1,0,0,1,1,2,3,5,7,10,15,12,12,11,12,15,18,.,.,.,.,.,.
RUS,1976,2,interm,1,46,6,13,13,18,21,19,23,29,24,26,21,23,16,13,13,6,13,9,17,.,.,.,.,.,.
RUS,1976,2,interm,1,47,260,54,30,19,19,20,14,14,16,22,24,33,36,32,34,43,60,75,110,.,.,.,.,.,.
RUS,1976,2,interm,1,48,0,1,3,10,24,31,48,69,113,188,237,287,309,258,197,159,156,170,214,.,.,.,.,.,.
RUS,1976,2,interm,1,49,0,0,0,0,0,0,1,1,2,6,14,23,31,48,72,122,194,233,356,.,.,.,.,.,.
RUS,1976,2,interm,1,50,0,0,0,0,0,1,3,5,10,30,58,101,175,252,417,616,924,1143,1385,.,.,.,.,.,.
RUS,1976,2,interm,1,51,0,0,0,0,1,1,6,13,15,34,60,129,310,551,946,1273,1602,1509,1401,.,.,.,.,.,.
RUS,1976,2,interm,1,52,0,0,0,0,1,5,5,21,27,71,152,358,823,1967,4261,9303,20912,39999,76588,.,.,.,.,.,.
RUS,1976,2,interm,1,53,0,0,0,0,1,4,8,23,41,63,130,206,356,585,1184,2226,4660,7939,14166,.,.,.,.,.,.
RUS,1976,2,interm,1,54,2,0,0,0,1,1,1,1,1,3,4,7,10,19,44,88,179,252,521,.,.,.,.,.,.
RUS,1976,2,interm,1,55,1,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,14,19,29,.,.,.,.,.,.
RUS,1976,2,interm,1,56,0,0,0,1,1,1,1,1,1,2,3,5,6,11,20,34,47,59,112,.,.,.,.,.,.
RUS,1976,2,interm,1,57,6,1,1,1,2,2,2,1,2,3,4,8,13,35,83,215,526,856,1882,.,.,.,.,.,.
RUS,1976,2,interm,1,58,15,2,2,3,7,10,13,15,22,42,50,77,87,108,140,190,328,562,1469,.,.,.,.,.,.
RUS,1976,2,interm,1,59,0,0,0,1,2,8,11,30,50,101,201,349,504,601,972,1550,2848,4234,6489,.,.,.,.,.,.
RUS,1976,2,interm,1,60,0,0,0,0,0,2,2,6,8,17,45,85,183,379,700,1243,2250,3421,4707,.,.,.,.,.,.
RUS,1976,2,interm,1,61,0,0,0,1,2,6,8,10,23,66,182,403,840,1710,3444,7036,14523,25354,42082,.,.,.,.,.,.
RUS,1976,2,interm,1,62,0,0,0,0,0,0,0,0,0,3,8,22,45,89,159,302,588,1046,1434,.,.,.,.,.,.
RUS,1976,2,interm,1,63,0,2,1,0,1,2,5,7,6,15,28,52,111,264,516,1242,2821,6294,14259,.,.,.,.,.,.
RUS,1976,2,interm,1,64,1,1,1,0,1,2,3,6,4,10,15,17,23,30,49,55,107,182,306,.,.,.,.,.,.
RUS,1976,2,interm,1,65,389,39,11,9,5,9,11,14,11,10,14,17,22,29,36,44,77,147,248,.,.,.,.,.,.
RUS,1976,2,interm,1,66,6566,301,40,23,18,20,25,29,32,62,79,117,179,278,431,679,1145,1553,2268,.,.,.,.,.,.
RUS,1976,2,interm,1,67,1075,65,8,4,1,0,1,1,1,1,2,1,2,3,5,5,3,7,30,.,.,.,.,.,.
RUS,1976,2,interm,1,68,0,1,1,1,1,3,5,9,7,11,17,26,31,44,61,107,195,215,263,.,.,.,.,.,.
RUS,1976,2,interm,1,69,1,0,2,0,1,3,4,8,8,24,41,84,180,387,785,1619,3343,5975,11006,.,.,.,.,.,.
RUS,1976,2,interm,1,70,0,0,0,0,0,0,0,1,1,2,2,3,2,2,2,2,5,11,22,.,.,.,.,.,.
RUS,1976,2,interm,1,71,0,0,0,0,0,0,0,1,1,2,4,8,14,23,41,71,128,197,308,.,.,.,.,.,.
RUS,1976,2,interm,1,72,0,1,1,1,1,3,4,6,6,15,22,35,56,91,151,284,521,856,1462,.,.,.,.,.,.
RUS,1976,2,interm,1,73,87,14,2,3,3,4,5,4,9,13,18,26,36,38,45,53,84,116,105,.,.,.,.,.,.
RUS,1976,2,interm,1,74,2,0,0,0,0,1,2,3,6,13,20,27,35,49,54,76,88,101,103,.,.,.,.,.,.
RUS,1976,2,interm,1,75,10,1,0,0,0,0,1,1,1,4,5,8,16,26,45,79,140,191,145,.,.,.,.,.,.
RUS,1976,2,interm,1,76,609,30,10,9,9,11,9,12,14,24,29,41,58,83,107,173,254,296,254,.,.,.,.,.,.
RUS,1976,2,interm,1,77,0,0,0,0,0,0,1,3,4,7,9,11,13,11,9,7,9,9,11,.,.,.,.,.,.
RUS,1976,2,interm,1,78,2,1,2,3,3,4,5,12,15,25,45,71,103,119,143,200,257,345,424,.,.,.,.,.,.
RUS,1976,2,interm,1,79,19,1,1,1,1,2,1,1,6,6,10,15,19,26,32,59,61,64,35,.,.,.,.,.,.
RUS,1976,2,interm,1,80,4,0,0,0,0,1,3,2,3,6,11,21,34,60,101,155,302,348,323,.,.,.,.,.,.
RUS,1976,2,interm,1,81,0,0,0,1,1,2,4,4,10,15,18,23,35,52,68,77,94,104,78,.,.,.,.,.,.
RUS,1976,2,interm,1,82,40,2,1,0,1,1,4,3,4,6,7,11,12,13,21,28,32,46,47,.,.,.,.,.,.
RUS,1976,2,interm,1,83,52,4,1,2,3,6,9,4,6,7,8,10,14,17,20,20,23,17,29,.,.,.,.,.,.
RUS,1976,2,interm,1,84,22,5,4,5,8,8,12,11,16,16,21,24,24,33,33,29,30,57,56,.,.,.,.,.,.
RUS,1976,2,interm,1,85,15,4,3,7,12,18,22,28,34,46,62,71,82,102,105,110,117,111,87,.,.,.,.,.,.
RUS,1976,2,interm,1,86,3,2,2,2,3,5,7,6,9,11,15,15,20,22,26,26,34,29,38,.,.,.,.,.,.
RUS,1976,2,interm,1,87,1,0,1,0,1,2,3,3,6,8,9,14,21,28,31,38,42,27,28,.,.,.,.,.,.
RUS,1976,2,interm,1,88,1,0,0,0,2,4,7,5,6,10,5,5,5,6,5,9,11,7,10,.,.,.,.,.,.
RUS,1976,2,interm,1,89,0,0,0,1,16,60,76,72,78,33,4,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1976,2,interm,1,90,11484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1976,2,interm,1,91,3735,149,47,33,28,21,12,11,7,7,11,13,11,7,8,5,9,7,9,.,.,.,.,.,.
RUS,1976,2,interm,1,92,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1976,2,interm,1,93,16,45,66,43,100,83,83,96,105,108,122,122,118,124,160,216,271,274,275,.,.,.,.,.,.
RUS,1976,2,interm,1,94,46,16,8,3,8,15,10,11,17,23,25,24,28,33,46,77,176,341,468,.,.,.,.,.,.
RUS,1976,2,interm,1,95,10,45,48,41,27,24,14,27,23,29,29,25,26,23,17,32,45,40,38,.,.,.,.,.,.
RUS,1976,2,interm,1,96,40,47,15,4,6,7,10,13,15,16,20,23,24,27,35,53,112,176,227,.,.,.,.,.,.
RUS,1976,2,interm,1,97,2,1,0,0,2,10,28,74,104,168,194,199,207,134,89,41,21,17,34,.,.,.,.,.,.
RUS,1976,2,interm,1,98,62,86,19,15,20,22,28,37,39,45,56,66,65,55,59,66,104,110,195,.,.,.,.,.,.
RUS,1976,2,interm,1,99,578,28,6,2,3,4,7,11,16,22,30,34,37,26,22,16,20,26,24,.,.,.,.,.,.
RUS,1976,2,interm,1,100,0,0,0,5,63,90,92,127,147,175,218,223,224,198,205,206,283,317,345,.,.,.,.,.,.
RUS,1976,2,interm,1,101,68,9,12,8,26,57,83,96,101,115,99,81,76,61,48,55,57,79,118,.,.,.,.,.,.
RUS,1976,2,interm,1,102,90,2,3,2,8,7,13,17,19,21,24,21,26,20,16,17,35,29,42,.,.,.,.,.,.
RUS,1976,2,interm,1,103,11,1,1,0,1,1,1,1,1,2,3,3,3,3,3,3,6,8,12,.,.,.,.,.,.
RUS,1976,2,interm,1,104,93,41,24,16,25,26,34,49,61,79,94,91,97,85,94,97,176,240,319,.,.,.,.,.,.
RUS,1977,2,interm,1,0,26710,1260,511,394,599,787,957,1362,1977,2799,4254,6024,8946,13771,21402,37331,65413,111748,189351,.,.,.,.,.,.
RUS,1977,2,interm,1,1,707,38,5,2,1,1,0,1,2,3,3,3,4,5,9,14,22,25,50,.,.,.,.,.,.
RUS,1977,2,interm,1,2,223,12,1,0,0,0,0,0,0,0,0,1,1,1,1,3,4,2,10,.,.,.,.,.,.
RUS,1977,2,interm,1,3,9,3,4,1,4,10,17,22,37,45,60,68,70,89,110,144,190,164,157,.,.,.,.,.,.
RUS,1977,2,interm,1,4,923,34,7,6,6,11,13,9,7,9,12,12,14,13,19,17,17,17,14,.,.,.,.,.,.
RUS,1977,2,interm,1,5,174,34,5,3,2,4,2,4,3,3,5,5,7,8,10,12,9,14,14,.,.,.,.,.,.
RUS,1977,2,interm,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1977,2,interm,1,7,60,8,1,1,2,4,5,5,4,4,4,3,4,4,7,7,10,10,16,.,.,.,.,.,.
RUS,1977,2,interm,1,8,83,16,4,3,3,2,1,2,3,2,4,4,4,4,5,3,2,6,3,.,.,.,.,.,.
RUS,1977,2,interm,1,9,156,3,1,0,1,2,3,2,3,4,6,6,7,7,7,6,5,7,3,.,.,.,.,.,.
RUS,1977,2,interm,1,10,2,0,1,1,1,2,2,3,3,6,13,17,25,41,55,78,112,138,146,.,.,.,.,.,.
RUS,1977,2,interm,1,11,0,0,0,0,0,0,1,1,3,7,17,26,47,80,136,225,329,350,294,.,.,.,.,.,.
RUS,1977,2,interm,1,12,1,0,1,0,2,7,19,49,99,146,272,417,645,1109,1601,2051,2266,1994,1444,.,.,.,.,.,.
RUS,1977,2,interm,1,13,0,0,0,0,1,1,3,9,15,24,41,71,108,177,238,358,441,462,378,.,.,.,.,.,.
RUS,1977,2,interm,1,14,0,1,0,0,1,3,8,12,27,37,71,107,140,224,291,382,461,447,319,.,.,.,.,.,.
RUS,1977,2,interm,1,15,2,1,0,0,1,1,2,3,6,13,24,42,65,95,134,166,182,169,132,.,.,.,.,.,.
RUS,1977,2,interm,1,16,0,0,0,0,0,2,2,4,9,21,39,68,104,154,221,285,324,311,264,.,.,.,.,.,.
RUS,1977,2,interm,1,17,0,0,0,0,0,1,1,3,6,11,16,30,51,81,122,169,194,193,159,.,.,.,.,.,.
RUS,1977,2,interm,1,18,0,0,0,0,0,0,0,0,1,1,3,6,9,15,13,19,21,20,13,.,.,.,.,.,.
RUS,1977,2,interm,1,19,2,0,1,1,1,2,4,6,19,32,70,130,212,295,354,464,483,384,236,.,.,.,.,.,.
RUS,1977,2,interm,1,20,3,0,0,0,1,2,3,4,7,9,12,13,15,18,26,40,69,97,204,.,.,.,.,.,.
RUS,1977,2,interm,1,21,0,0,0,0,0,2,11,41,92,143,243,324,345,338,329,338,365,374,370,.,.,.,.,.,.
RUS,1977,2,interm,1,22,0,0,0,0,0,2,7,13,35,61,123,186,282,330,332,319,297,247,175,.,.,.,.,.,.
RUS,1977,2,interm,1,23,0,0,0,0,0,2,2,4,14,26,45,84,152,189,207,214,216,188,154,.,.,.,.,.,.
RUS,1977,2,interm,1,24,0,1,1,1,5,5,7,13,24,51,118,165,218,250,254,240,222,183,112,.,.,.,.,.,.
RUS,1977,2,interm,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.
RUS,1977,2,interm,1,26,0,0,0,0,1,1,1,1,2,5,11,17,27,37,58,76,97,105,90,.,.,.,.,.,.
RUS,1977,2,interm,1,27,0,1,1,0,0,0,0,1,0,2,3,6,10,21,29,46,66,69,69,.,.,.,.,.,.
RUS,1977,2,interm,1,28,3,10,6,1,1,2,1,4,2,9,14,29,42,70,79,96,100,77,50,.,.,.,.,.,.
RUS,1977,2,interm,1,29,11,12,11,9,11,10,12,20,22,26,37,46,51,52,40,30,28,21,16,.,.,.,.,.,.
RUS,1977,2,interm,1,30,26,29,23,19,18,16,17,20,23,28,37,58,73,97,105,109,113,90,63,.,.,.,.,.,.
RUS,1977,2,interm,1,31,15,11,9,5,10,11,17,16,14,21,28,38,58,67,83,84,80,69,37,.,.,.,.,.,.
RUS,1977,2,interm,1,32,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,4,4,5,.,.,.,.,.,.
RUS,1977,2,interm,1,33,10,9,6,8,12,10,11,19,20,31,58,83,115,158,211,234,293,276,286,.,.,.,.,.,.
